name;@lat;@lon
Avenida Emilio Antón;43.4807110;-8.2414239
Rúa Espartero;43.4798459;-8.2437257
Rúa Pardo Baixo;43.4838813;-8.2298081
Rúa San Andrés;43.4835714;-8.2292013
Rúa Lugo;43.4837920;-8.2290529
Rúa Cantón de Molíns;43.4834401;-8.2295013
Praza das Angustias;43.4834135;-8.2298015
Praza das Angustias;43.4830394;-8.2292605
Rúa San Xosé;43.4830408;-8.2284982
Praza das Angustias;43.4831594;-8.2291756
Rúa Pablo Iglesias;43.4831253;-8.2302855
Rúa Cantón de Molíns;43.4834966;-8.2315396
Rúa Doutor Iglesias Parga;43.4843306;-8.2263152
Rúa Doutor Iglesias Parga;43.4847538;-8.2258909
Praza do Doutor Iglesias Parga;43.4847795;-8.2258995
Avenida de Vigo;43.4844880;-8.2247049
Avenida de Esteiro;43.4836806;-8.2249401
Avenida de Esteiro;43.4844757;-8.2218870
Avenida de Vigo;43.4838400;-8.2235770
Rúa Taxonera;43.4822977;-8.2291843
Estrada de Caranza;43.4823750;-8.2209573
Rúa Antelo;43.4819417;-8.2217909
Estrada de Circunvalación;43.4810650;-8.2220675
Rúa Mendizábal;43.4812237;-8.2224572
Rúa Doutor Vázquez Cabrera;43.4817674;-8.2239081
Rúa San Roque e Ánimas;43.4824825;-8.2251025
Rúa Españoleto;43.4845385;-8.2274075
Rúa Carlos III;43.4817867;-8.2262191
Rúa Colón;43.4806459;-8.2231719
Avenida das Pías;43.4855394;-8.2039551
Avenida das Pías;43.4841542;-8.1982656
Avenida das Pías;43.4850260;-8.1916937
Avenida das Pías;43.4844505;-8.1972504
Avenida do Mar;43.4822962;-8.1986508
Avenida do Mar;43.4862698;-8.1995762
Avenida do Mar;43.4843882;-8.2102369
Avenida do Mar;43.4802148;-8.2067640
Avenida do Mar;43.4790122;-8.2034279
Avenida de Castelao;43.4806081;-8.2002701
Avenida do Mar;43.4812900;-8.2068179
Avenida do Mar;43.4812950;-8.2067636
Avenida do Mar;43.4809504;-8.2067691
Avenida do Mar;43.4809550;-8.2067336
Avenida do Mar;43.4795115;-8.2067876
Avenida do Mar;43.4791312;-8.2067773
Avenida do Mar;43.4795042;-8.2067197
Avenida do Mar;43.4805477;-8.2001081
Avenida do Mar;43.4846464;-8.2103587
Avenida do Mar;43.4846383;-8.2102595
Avenida do Mar;43.4826458;-8.1986538
Rúa do Rastro;43.4782473;-8.2422628
Estrada Ourense - Santiago;42.8551354;-8.5311636
Rúa de Polonia;42.9024769;-8.5106765
Avenida de Viveiro;43.4894095;-8.2228818
Travesía do Inferniño;43.4895203;-8.2220290
Rúa Río Lérez;43.4901984;-8.2204775
Rúa Río Castro;43.4912144;-8.2191463
Avenida da Pasaxe;43.3509109;-8.3904735
Paseo de Alexandre Bóveda;43.3570577;-8.4051986
Avenida da Universidade;43.3351694;-8.4062373
Túnel dos Castros;43.3523582;-8.3906977
Área de Servizo de Miño;43.3741666;-8.1862816
Autovía Ferrol - Vilalba;43.5305482;-8.2059530
Rúa Antonio Insua Rivas;43.3345132;-8.4047558
Rúa das Carballeiras;43.3333758;-8.4065666
Rúa das Carballeiras;43.3340901;-8.4062711
Rúa Rebandas;43.3348729;-8.4059573
Rúa Rebandas;43.3343918;-8.4055511
Rúa Rebandas;43.3348321;-8.4060199
Rúa da Ponte de San Lázaro;42.8864589;-8.5100529
Rúa da Ponte de San Lázaro;42.8865756;-8.5100478
Rúa da Ponte de San Lázaro;42.8865555;-8.5089967
Costa de San Marcos;42.8873569;-8.5048279
Rúa Españoleto;43.4820961;-8.2261317
Rúa San Ramón;43.4817952;-8.2249709
Rúa Fernando VI;43.4826388;-8.2280753
Avenida de Vigo;43.4837318;-8.2233544
Avenida de Vigo;43.4838683;-8.2235416
Rúa Colombia;43.4912093;-8.2152218
Rúa Fajardo;43.4922668;-8.2161167
Rúa Hernán Cortés;43.4911947;-8.2178476
Rúa Río Miño;43.4916728;-8.2196710
Rúa Sánchez Calviño;43.4876962;-8.2170618
Rúa Sartaña;43.4878511;-8.2157895
Rúa A Parda;43.4890578;-8.2101239
Rúa Bertón;43.4898075;-8.2132850
Estrada de Catabois;43.5103778;-8.2194515
Estrada de Catabois;43.5110661;-8.2195503
Autovía Ferrol - Vilalba;43.5219468;-8.2185652
Avenida de Bernardo Romero;43.5284381;-8.1942119
Estrada da Gándara;43.4978310;-8.1875671
Estrada de Catabois;43.5110364;-8.2197633
Estrada de Catabois;43.5198896;-8.2206243
Avenida de Bernardo Romero;43.5282274;-8.1938628
Estrada de Castela;43.5044794;-8.1885623
Rúa de Vicente Risco;42.3482047;-7.8682811
Rúa da Corredoira;42.6649295;-8.1185656
Estrada Ourense - Santiago;42.6680920;-8.1271593
Avenida de Madrid;42.6538648;-8.1137247
Rotonda de Willy;42.6582707;-8.1168114
Estrada Ourense - Santiago;42.6607226;-8.1176711
Estrada Ourense - Santiago;42.6649905;-8.1181917
Estrada Ourense - Santiago;42.6677781;-8.1266930
Estrada Ourense - Santiago;42.6590939;-8.1170013
Estrada Ourense - Santiago;42.6735477;-8.1598583
Estrada Ourense - Santiago;42.6735326;-8.1593542
Estrada Ourense - Santiago;42.6736775;-8.1614971
Estrada Irún - Santiago;43.5395989;-7.0544794
Estrada Irún - Santiago;43.5396856;-7.0544906
Enlace de Ribadeo;43.5392865;-7.0545350
Ponte de Porto;43.4720624;-7.0567433
Estrada A Veiga-Vilagarcía de Arousa;43.4725425;-7.0573888
Cruce de Porto;43.4729604;-7.0579334
Estrada A Veiga-Vilagarcía de Arousa;43.4728946;-7.0583136
Estrada A Veiga-Vilagarcía de Arousa;43.4727234;-7.0577070
Estrada Ferrol - A Veiga;43.4732487;-7.0578095
Estrada A Veiga-Vilagarcía de Arousa;43.4727891;-7.0576187
Estrada A Veiga-Vilagarcía de Arousa;43.4728256;-7.0582757
Estrada Ferrol - A Veiga;43.4732586;-7.0579371
Autovía do Cantábrico;43.5430413;-7.0762493
Autovía do Cantábrico;43.5429223;-7.0399896
Autovía do Cantábrico;43.5417317;-7.0531886
Autovía do Cantábrico;43.5416094;-7.0603045
Autovía do Cantábrico;43.5417607;-7.0605453
Autovía do Cantábrico;43.5430128;-7.0651074
Rolda Oeste de Ribadeo;43.5411724;-7.0679361
Estrada Irún - Santiago;43.5421285;-7.0719702
Autovía do Cantábrico;43.5431327;-7.0763262
Autovía do Cantábrico;43.5370305;-7.1053138
Autovía do Cantábrico;43.5439641;-7.0717661
Ligazón Ribadeo Oeste;43.5431014;-7.0651679
Rolda Oeste de Ribadeo;43.5434919;-7.0677255
Rolda Oeste de Ribadeo;43.5411133;-7.0679607
Autovía do Cantábrico;43.5439602;-7.0675857
Autovía do Cantábrico;43.5440672;-7.0717706
Autovía do Cantábrico;43.5438721;-7.0676507
Autovía do Cantábrico;43.5426724;-7.0639721
Rolda Oeste de Ribadeo;43.5284295;-7.0493840
Estrada Ferrol - A Veiga;43.5116350;-7.0525809
Rúa Amador Fernández;43.5287261;-7.0487248
Estrada A Veiga-Vilagarcía de Arousa;43.4737815;-7.0609388
Estrada Vilagarcía - A Veiga;43.3920333;-7.1819073
Túnel dos Castros;43.3523852;-8.3906031
Avenida do Exército;43.3537075;-8.3921880
Rotonda das Ánimas;43.3670755;-8.3889822
Campus de Elviña;43.3310139;-8.4127070
Avenida de Formarís;43.4316850;-8.1419892
Rúa Anduriña;43.4919632;-8.2312249
Avenida de Vilagarcía;42.8737005;-8.5524642
Praza de Vigo;42.8735570;-8.5519655
Autoestrada do Atlántico;43.2948653;-8.2790531
Autoestrada do Atlántico;43.2799607;-8.2682804
Autovía do Noroeste;43.2629570;-8.2471354
Cruzamento da Rocha;43.2757487;-8.3647619
Autovía do Noroeste;43.2614935;-8.2541480
Autovía do Noroeste;43.2610993;-8.2555920
Autovía do Noroeste;43.2609459;-8.2554953
Autovía do Noroeste;43.2618008;-8.2515132
Estrada Vilagarcía - A Veiga;43.3867837;-7.1788385
Avenida Vizconde de San Alberto;42.7794684;-8.8907939
Rúa do Perito Don Basilio;42.7855890;-8.8859152
Rúa de Ourense;42.7860886;-8.8866477
Rúa de Ourense;42.7862716;-8.8861337
Rúa da Virxe do Loreto;42.7862382;-8.8851749
Rúa de Lugo;42.7859031;-8.8866395
Rúa de Curros Enríquez;42.7791396;-8.8875605
Rúa de Andrés Rodríguez Millares;42.7807438;-8.8879542
Rúa de Andrés Rodríguez Millares;42.7805129;-8.8881372
Rúa de Andrés Rodríguez Millares;42.7803785;-8.8878575
Rúa do Brasil;42.7815851;-8.8862240
Rúa de Cuba;42.7794746;-8.8852442
Rúa do Paraguai;42.7799024;-8.8857849
Rúa de Costa do Santo;42.7799481;-8.8830984
Rúa de Álvaro das Casas;42.7808003;-8.8858245
Rúa de Xaquín Agra Cadarso;42.7804457;-8.8851219
Rúa Álvaro das Casas;42.7800346;-8.8852234
Rúa dos Irmáns Labarta;42.7875367;-8.8893721
Rúa do Pintor Arximiro Suárez;42.7879453;-8.8895074
Rúa do Pintor Francisco Creo;42.7869404;-8.8883458
Rúa Pintor Xenaro Carrero;42.7865439;-8.8898414
Rúa de Xosé Fernández da Ponte;42.7883255;-8.8885151
Rúa do Outonil;42.7878100;-8.8851563
Rúa de Pontevedra;42.7868217;-8.8857720
Travesía de Outonil;42.7871807;-8.8855882
Rúa de Frei José dos Santos;42.7788334;-8.8916888
Rúa de Frei José dos Santos;42.7782813;-8.8912403
Rúa de Frei José dos Santos;42.7786019;-8.8914563
Rúa Ramón Lira Castro;42.7773195;-8.8932730
Rúa Eduardo Núñez d'Arxellas;42.7770528;-8.8936801
Rúa María Mariño Carou;42.7768052;-8.8934133
Rúa de Romero Ortiz;42.7754876;-8.8933941
Rúa Torres de Bergondo;42.7758404;-8.8928091
Rúa do Ferreiro;42.7788102;-8.8928645
Avenida de Pontecesures;42.7309319;-8.6580972
Praza de Pontevedra;42.7160997;-8.6518992
Praza de Pontevedra;42.7167342;-8.6513573
Praza de Pontevedra;42.7164059;-8.6514538
Rúa de Redondo;42.7154689;-8.6515881
Rúa de Redondo;42.7156750;-8.6517526
Rúa de Redondo;42.7140557;-8.6513542
Rúa de Galicia;42.7853370;-8.8857302
AP-9 M Autoestrada do Atlántico;43.2660968;-8.2418439
Autovía do Noroeste;43.2650472;-8.2284332
Autovía do Noroeste;42.7303917;-7.0399822
Autovía do Noroeste;42.7345735;-7.0462616
Autovía do Noroeste;42.7384191;-7.0475901
Autovía do Noroeste;42.7302419;-7.0399854
Autovía do Noroeste;42.7346394;-7.0458409
Autoestrada do Atlántico;43.2906151;-8.2827209
Autoestrada do Atlántico;43.2931883;-8.2726298
Autovía do Noroeste;43.2678408;-8.2368290
Autovía do Noroeste;43.2654958;-8.2416836
Autovía do Noroeste;43.2644514;-8.2435223
Autovía do Noroeste;43.2655706;-8.2419155
Autovía do Noroeste;43.2618195;-8.2218278
Autovía do Noroeste;43.2646082;-8.2280699
Autovía do Noroeste;43.2646262;-8.2283119
Autovía do Noroeste;43.2654506;-8.2282688
Avenida do Rei;43.4879857;-8.2358435
Paseo da Mariña;43.4786267;-8.2442012
Praza Vella;43.4785289;-8.2422061
Estrada Alta do Porto;43.4843105;-8.2460878
Rúa Breogán;43.4805942;-8.2436859
Rúa San Antonio;43.4798599;-8.2423893
Rúa Alegre;43.4862640;-8.2384871
Rúa Alonso López;43.4817338;-8.2444324
Rúa Miramar;43.4821359;-8.2434425
Rúa Estrela;43.4826223;-8.2428134
Rúa Ignacio Martell;43.4830161;-8.2418068
Rúa Pintor Máximo Ramos;43.4822415;-8.2418530
Avenida do Doutor Fleming;43.4832958;-8.2420727
Rúa Gabriel Vázquez Seijas;43.4832945;-8.2417183
Rúa Espartero;43.4807543;-8.2411412
Rúa San Diego;43.4811734;-8.2388173
Praza do Cruceiro de Canido;43.4843040;-8.2404883
Rúa Baterías;43.4802183;-8.2458142
Rúa Rampla;43.4841661;-8.2379726
Estrada Ourense - Santiago;42.6956051;-8.2400305
Estrada Ourense - Santiago;42.8542536;-8.5297046
Estrada Ourense - Santiago;42.8540624;-8.5296814
Estrada Ourense - Santiago;42.8558825;-8.5315436
Rúa de Ramón Piñeiro;42.8733217;-8.5429636
Rúa Méndez Núñez;42.2641213;-8.7798904
Camiño dos Remedios;42.2723692;-8.7541590
Avenida de Marín;42.2648126;-8.7795380
Avenida de Galicia;42.2664837;-8.7787452
Avenida do Torreón;43.4075975;-8.1718521
Avenida de Lombardeiro;43.4076499;-8.1728048
Avenida Fernando Blanco;42.9575998;-9.1922291
Rúa do Pintor Xenaro Carrero;42.7880591;-8.8897022
Avenida da Maía;42.8624713;-8.6370962
Autovía Santiago - Brión;42.8478560;-8.6944993
Cee - Ribeira;42.8283297;-8.9168379
Rúa Ans de Tellado;43.2214000;-8.3583881
Avenida de Alvedro;43.3116241;-8.3696548
Avenida de Alvedro;43.3111725;-8.3688718
Avenida de Alvedro;43.3110959;-8.3689229
Rúa Costa da Lonxa;43.3116202;-8.3690498
Rúa Costa da Lonxa;43.3116489;-8.3691007
Rúa Costa da Lonxa;43.3122144;-8.3684405
Avenida de Alvedro;43.3084230;-8.3757480
Avenida de Alvedro;43.3083533;-8.3755961
Acceso ao Aeroporto da Coruña;43.3076210;-8.3760472
Acceso ao Aeroporto da Coruña;43.3075988;-8.3760977
Avenida do Cruceiro da Coruña;42.9077724;-8.5116994
Avenida do Cruceiro da Coruña;42.8994090;-8.5256093
Avenida de Rodríguez de Viguri;42.8913322;-8.5334727
Avenida do Camiño Francés;42.8883598;-8.5308471
Estrada Cee-Ribeira;42.8640119;-9.1236506
Ponte do Ézaro;42.9053689;-9.1256595
Autovía Santiago - Brión;42.8560468;-8.5730498
Autovía do Noroeste;42.7866706;-7.1077193
Autovía do Noroeste;42.7828520;-7.1036603
Autovía do Noroeste;42.7867953;-7.1073629
Autovía do Noroeste;42.7978614;-7.1074160
Autovía do Noroeste;42.8661843;-7.1650968
Autovía do Noroeste;42.8713015;-7.1746238
Autovía do Noroeste;42.8712757;-7.1739613
Autovía do Noroeste;42.8765423;-7.1759333
Autovía do Noroeste;42.9318283;-7.3786517
Autovía do Noroeste;42.9273847;-7.3651287
Autovía do Noroeste;42.9209221;-7.3493315
Autovía do Noroeste;42.9080915;-7.2969374
Autovía do Noroeste;42.9019569;-7.2677695
Autovía do Noroeste;42.9019635;-7.2544546
Autovía do Noroeste;43.2583876;-8.1846334
Autovía do Noroeste;43.2566478;-8.1818857
Autovía do Noroeste;43.2399220;-8.0986570
Autovía do Noroeste;43.2373237;-8.0862006
Autovía do Noroeste;43.1895000;-8.0032234
Autovía do Noroeste;43.2013027;-8.0309791
Autovía do Noroeste;43.1911024;-7.9537667
Autovía do Noroeste;43.1917409;-7.9712876
Autovía do Noroeste;43.1895453;-7.9063400
Autovía do Noroeste;43.1905814;-7.8938681
Autovía do Noroeste;43.1773951;-7.7899155
Autovía do Noroeste;43.1852574;-7.8359626
Autovía do Noroeste;43.1771913;-7.7898056
Autovía do Noroeste;43.1647645;-7.6988344
Autovía do Noroeste;43.1409365;-7.6482905
Autovía do Noroeste;43.0871856;-7.5848132
Autovía do Noroeste;43.0855198;-7.5838586
Autovía do Noroeste;43.0698998;-7.5725256
Autovía do Noroeste;43.0239431;-7.5211953
Autovía do Noroeste;42.9690945;-7.4931306
Autovía do Noroeste;43.0113810;-7.5175345
Avenida de Niceto Alcalá-Zamora;43.3078768;-8.3765056
Autoestrada do Atlántico;43.3142632;-8.3825762
Avenida Alcalde Alfonso Molina;43.3303090;-8.3911331
Avenida Alcalde Alfonso Molina;43.3300411;-8.3955438
Autovía do Noroeste;42.9699100;-7.4783944
Autovía do Noroeste;42.9697104;-7.4785020
Autovía do Noroeste;42.9693249;-7.4702756
Autovía do Noroeste;42.9967943;-7.5136998
Autovía do Noroeste;43.0028615;-7.5145101
Autovía do Noroeste;42.9966894;-7.5138887
Autovía do Noroeste;42.9946441;-7.5124062
Autovía do Noroeste;43.1140395;-7.6057681
Autovía do Noroeste;43.1090569;-7.6040859
Autovía do Noroeste;43.1140125;-7.6055188
Autovía do Noroeste;43.1160708;-7.6071055
Rúa do Pino;42.2334984;-8.7079979
Rúa de Urzáiz;42.2310375;-8.7038152
Rúa Condesa Casa Bárcena;42.2316642;-8.7109784
Avenida de Bos Aires;42.2488087;-8.6947357
Avenida de Galicia;42.2532362;-8.6883183
Estrada Ourense - Monforte de Lemos;42.3688292;-7.8414541
Estrada Ourense - Monforte de Lemos;42.4025340;-7.7948748
Estrada Ourense - Monforte de Lemos;42.5031434;-7.6318526
Estrada Ourense - Monforte de Lemos;42.5166521;-7.5025859
Estrada Ourense - Monforte de Lemos;42.4994238;-7.5473321
Estrada Logroño - Vigo;42.4692747;-7.2919859
Estrada Ourense - Monforte de Lemos;42.5161003;-7.5054158
Avenida da Ribeira Sacra;42.3461042;-7.8645737
Rúa Santander;42.2452892;-8.7022517
Rúa Santander;42.2463011;-8.7009002
Rúa Coutadas;42.2430592;-8.6985896
Rúa de Sanjurjo Badía;42.2458313;-8.7018791
Rúa de Sanjurjo Badía;42.2489939;-8.6971043
Rúa Pérez Lugín;43.3664682;-8.4161349
Rúa Virrey Osorio;43.3669017;-8.4169613
Estrada dos Fortes ó Monte de San Pedro;43.3740229;-8.4368013
Rúa de Sanjurjo Badía;42.2484119;-8.6979074
Rúa de Sanjurjo Badía;42.2477217;-8.6990988
Travesía de Vigo;42.2426150;-8.6993909
Praza de Fernando o Católico;42.2326514;-8.7118603
Travesía de Vigo;42.2437918;-8.6963801
Corredor Lugo-Sarria-Monforte;42.7648878;-7.4331006
Baixada a Estación;42.2341538;-8.7150692
Rúa Cataluña;42.2327787;-8.7040730
Rúa Coutadas;42.2442476;-8.7041259
Subida á Madroa;42.2540337;-8.6733937
Camiño do Galo;42.2554568;-8.6682282
Autoestrada do Atlántico;42.2494972;-8.6918375
Rúa do Areeiro;42.2452950;-8.6784677
Praza dos Leóns;42.2482555;-8.6758935
Subida á Madroa;42.2480984;-8.6749414
Camiño do Galo;42.2533761;-8.6659134
Subida á Madroa;42.2482114;-8.6743267
Subida á Madroa;42.2467595;-8.6734107
Subida á Madroa;42.2514658;-8.6728432
Rúa Ángel de Lema y Marina;42.2516075;-8.6851914
N-552;42.2754389;-8.6666234
Rúa de Pedro Alvarado;42.2517708;-8.6984030
Camiño de Maceiras;42.2508490;-8.7006346
Rúa de Alonso Ojeda;42.2501234;-8.6972972
Rúa de Pedro Alvarado;42.2492573;-8.6981188
Rúa Enrique Lorenzo;42.2495181;-8.6999053
Rúa de Santa Tegra;42.2520218;-8.7011467
Avenida de Guixar;42.2484159;-8.7048553
Camiño do Monte Vixiador;42.2504227;-8.6618538
Rúa Asturias;42.2335572;-8.7071195
Rúa Canadelo Alto;42.2353863;-8.7090068
Praza de San Lourenzo;42.2381120;-8.7050187
Travesía de Vigo;42.2380318;-8.7036333
Rúa do Mestre Chané;42.2407263;-8.7040356
Rúa do Mestre Chané;42.2395533;-8.7041965
Calexón do Viso;42.2386389;-8.7031293
Rúa de San Lourenzo;42.2380386;-8.7053566
Autoestrada do Atlántico;42.2393433;-8.7051218
Rúa Isaac Peral;42.2381999;-8.7062281
Rúa Antón Beiras;42.2367311;-8.7051246
Rúa Numancia;42.2360724;-8.7047177
Rúa Doutor Canoa;42.2374859;-8.7038471
Rúa Doutor Canoa;42.2377716;-8.7045592
Autoestrada do Atlántico;42.2406637;-8.7048435
Travesía de Vigo;42.2366022;-8.7039980
Travesía de Vigo;42.2380414;-8.7034792
Travesía de Vigo;42.2406611;-8.7023214
Travesía de Vigo;42.2425059;-8.6996682
Travesía de Vigo;42.2407437;-8.7024384
Travesía de Vigo;42.2423478;-8.7006250
Rúa Rosario Hernández Diéguez;42.2427086;-8.7008567
Travesía de Vigo;42.2427093;-8.6976210
Travesía de Vigo;42.2459639;-8.6937823
Rúa de Ángel de Lema y Marina;42.2469804;-8.6924683
Rúa do Rosario;42.2329883;-8.7085052
Estrada de Monforte - Belesar;42.6226117;-7.6950785
Rúa Escultor Gregorio Fernández;42.2333319;-8.7110402
Rúa Couto Piñeiro;42.2308491;-8.7107509
Rúa Couto de San Honorato;42.2295329;-8.7102843
Rúa Reiseñor;42.2295669;-8.7084943
Avenida do Alcalde Gregorio Espino;42.2272514;-8.7083401
Avenida do Alcalde Gregorio Espino;42.2295003;-8.7072576
Avenida do Alcalde Gregorio Espino;42.2309753;-8.7071540
Rúa Ventura González Prieto;42.2418874;-8.6967374
Travesía de Vigo;42.2458953;-8.6936770
Travesía de Vigo;42.2447996;-8.6951707
Rúa da Robleda;42.2459203;-8.6979205
Rúa Coutadas;42.2441290;-8.6965381
Rúa Padre Sarmiento;42.2287243;-8.7109605
Avenida de Ourense;42.3931115;-8.6992111
Autoestrada do Atlántico;42.7355635;-8.6396527
Avenida de Ourense;42.4008480;-8.6877705
Avenida de Marín;42.4255845;-8.6536375
Autovía do Barbanza;42.5802060;-8.9879017
Rúa de Monteleón;42.4311304;-8.6517179
Rúa Vidal Pazos;42.3924279;-8.6969096
Rúa Carballiño;42.3928674;-8.6956014
Avenida Avelino Montero Ríos;42.4010800;-8.6865513
Avenida de Marín;42.4247479;-8.6554228
Rúa Bailén;42.2417461;-8.7002815
Rúa Coutadas;42.2434758;-8.6975960
Rúa de Julia Minguillón;42.2404913;-8.7069316
Rúa da Vista Alegre;42.2399956;-8.7062540
Rúa de Montecelo;42.2417426;-8.7056561
Praza da Industria Conserveira;42.2269096;-8.7379486
Avenida Beiramar;42.2266178;-8.7383592
Avenida de Beiramar;42.2402884;-8.7120182
Avenida da Gran Vía;42.2285256;-8.7200150
Avenida Avelino Montero Ríos;42.4036559;-8.6841836
Rúa Manuel del Palacio;42.4266549;-8.6512866
Rúa da Estrada;42.3922895;-8.6993153
Rúa Concepción Arenal;42.3920465;-8.6971786
Avenida Avelino Montero Ríos;42.4040469;-8.6840740
Rúa Tiro Naval Janer;42.3913066;-8.7055738
Rúa da Ponte;42.3910721;-8.7039152
Rúa Concepción Arenal;42.3915376;-8.7007217
Travesía Jaime Janer;42.3892885;-8.7009687
Avenida Emilio Martínez Garrido;42.2280845;-8.7005900
Rúa da Coruña;42.2241690;-8.7356275
Autoestrada Central Galega;42.8523141;-8.5319059
Autoestrada Central Galega;42.6801706;-8.1662375
Rúa Doutor Touriño Gamallo;42.3906680;-8.7026346
Rúa Ezequiel Massoni;42.3911734;-8.7010074
Rúa Busto de Abaixo;42.3906538;-8.7024226
Rúa da Estrada;42.3908813;-8.7001006
Rúa José Trasende;42.3948653;-8.6931074
Avenida da Gran Vía;42.2208189;-8.7298181
Avenida da Gran Vía;42.2307282;-8.7185657
Rúa Concepción Arenal;42.2399738;-8.7206523
Rúa da Virxe de Fátima;42.8564968;-8.5325684
Estrada Ourense - Santiago;42.8562555;-8.5321610
Rúa da Virxe de Fátima;42.8569028;-8.5327930
Estrada Ourense - Santiago;42.8557229;-8.5318953
Avenida de Benigno Rivera;43.0559429;-7.5621699
Avenida de Benigno Rivera;43.0476053;-7.5682319
Avenida de Benigno Rivera;43.0456167;-7.5691452
Avenida de Benigno Rivera;43.0415728;-7.5719474
Estrada de A Coruña;43.0358925;-7.5752714
Avenida de Madrid;42.9996275;-7.5477519
Autovía do Cantábrico;43.1927063;-7.7410667
Avenida de Benigno Rivera;43.0471818;-7.5682190
Avenida de Benigno Rivera;43.0494140;-7.5670867
Rúa Monte Faro;43.0249063;-7.5635000
Rúa da Mariña Española;43.0038623;-7.5522790
Avenida de Ramón Ferreiro;43.0028756;-7.5517095
Praza de Avilés;43.0058066;-7.5581492
Avenida de Rodríguez Mourelo;43.0063370;-7.5573237
Rúa Alcalde Anxo López Pérez;43.0088067;-7.5545286
Avenida Infanta Elena;43.0411716;-7.5684103
Estrada de Vilalba;43.3189072;-7.6942606
Estrada de Vilalba;43.4354288;-7.8204050
Autovía Ferrol - Vilalba;43.4405411;-7.8834709
Estrada de Catabois;43.5100342;-8.2199378
